"Country","Year","Oil","OilPCT","Coal","CoalPCT","Gas","GasPCT","Nuclear","NuclearPCT","Hydro","HydroPCT","Renewables","RenewablesPCT","Total","TotalPCT"
"Other S. & Cent. America",1981,50.0882780470176,93.0669173092984,0.0799599872833333,0.148570280606674,0.318,0.590862390529297,0,0,2.76633090437615,5.14000280237347,0.567069118694367,1.05364721719212,53.8196380573714,100
"Other S. & Cent. America",1982,45.3582598815453,92.4375914127259,0.101385987283333,0.206618959632657,0.331,0.674559448213335,0,0,2.66858193478752,5.43842041523367,0.609835105027353,1.24280976419448,49.0690629086435,100
"Other S. & Cent. America",1983,43.8118254414801,90.9219789182912,0.20749307130555,0.43060704421307,0.36,0.747102228239843,0,0,3.21489883477394,6.67182800840357,0.591959375290285,1.22848380085233,48.1861767228499,100
"Other S. & Cent. America",1984,44.4487395471498,90.5198141453274,0.166490863977775,0.3390584798963,0.316,0.64353368759942,0,0,3.5829514540209,7.29667709397396,0.589696624690656,1.20091659320288,49.1038784898391,100
"Other S. & Cent. America",1985,41.2774259966518,88.1300065701597,0.345708863284335,0.738111053607902,0.348,0.743002780476265,0,0,4.34922678761821,9.28588389690283,0.516609780322642,1.10299569885332,46.836971427877,100
"Other S. & Cent. America",1986,41.2948080181162,83.6323384769906,0.281729383906389,0.5705726294559,0.398,0.806049775052586,0,0,6.8839436688238,13.9417116726887,0.518122250460289,1.0493274458122,49.3766033213067,100
"Other S. & Cent. America",1987,43.017670099545,81.456373959171,0.428840701388707,0.812033949314265,0.477,0.903226285584805,0,0,8.34619943883782,15.8039973121414,0.540976031516541,1.02436849378846,52.8106862712881,100
"Other S. & Cent. America",1988,42.3568593354304,80.6502612045243,0.396003972689122,0.754017751469403,0.485,0.923472072715158,0,0,8.7238268995791,16.6107433174486,0.557494110893832,1.06150565384252,52.5191843185925,100
"Other S. & Cent. America",1989,45.3220069722093,80.3143051903502,0.383579966237792,0.679735089671041,0.6,1.06324909979734,0,0,9.51273664968092,16.8573477989706,0.612478950464814,1.08536282121088,56.4308025385928,100
"Other S. & Cent. America",1990,44.9863152145127,78.3428665700618,0.354039954421225,0.616554273837145,0.654,1.13892934979239,0,0,10.7536239174322,18.7272444895917,0.674371133971507,1.17440531671701,57.4223502203376,100
"Other S. & Cent. America",1991,44.7703120486585,77.6304592467603,0.378004383947358,0.655448947758705,0.679,1.17736686247041,0,0,11.1962200753948,19.4139300466801,0.647527766331699,1.12279489633052,57.6710642743324,100
"Other S. & Cent. America",1992,44.4542930181152,77.6188111343376,0.346674081339951,0.605305544590044,0.77126480172035,1.346656372533,0,0,11.0258544149884,19.2515425019343,0.67449022610833,1.17768444660508,57.2725765422722,100
"Other S. & Cent. America",1993,45.4003996164905,76.3804512230514,0.389940383975181,0.656025557697868,0.79602465892445,1.3392111775871,0,0,12.2865295173326,20.670537625804,0.566921757211936,0.953774415859649,59.4398159339347,100
"Other S. & Cent. America",1994,48.2983026817964,76.2432708592548,0.31063747393693,0.49036955233076,0.9336142225781,1.47379510454108,0,0,13.1550701824682,20.7664767373379,0.65000223628568,1.02608774653543,63.3476267970653,100
"Other S. & Cent. America",1995,50.2216454784201,75.5031599925356,0.311658931829612,0.468547654479883,1.03303269154725,1.55306007687316,0,0,14.2989335974123,21.496999169252,0.650681061465569,0.97823310685943,66.5159517606748,100
"Other S. & Cent. America",1996,51.6720646351703,74.6758171346948,0.316894643149863,0.457972147811499,1.05977627612035,1.53157532910704,0,0,15.4303647295121,22.2997688015431,0.716077777464498,1.03486658684354,69.1951780614171,100
"Other S. & Cent. America",1997,55.7188645806312,74.4999941239626,0.283111490879182,0.378539738124119,1.03210187703115,1.37999193545807,0,0,17.0114049377034,22.7454306084299,0.744945268580194,0.996043594025252,74.7904281548251,100
"Other S. & Cent. America",1998,58.5751743588991,74.8373379982416,0.319529358233051,0.40823995564966,1.23538517980975,1.57836385928563,0,0,17.4730458684021,22.3240690928259,0.666851748975103,0.851989093997232,78.2699865143191,100
"Other S. & Cent. America",1999,59.8558569049504,74.7029811316889,0.268097732931504,0.334598833267632,1.58435815673855,1.97735499262209,0,0,17.5355252803982,21.8851768547231,0.881286783699502,1.09988818769823,80.1251248587182,100
"Other S. & Cent. America",2000,59.8890941009628,73.6858764930543,0.479543159569818,0.590016572459435,1.6016744284135,1.97065569092091,0,0,18.3159337973617,22.5354157698915,0.989973174954935,1.21803547367389,81.2762186612628,100
"Other S. & Cent. America",2001,62.5416852549414,75.4994114148124,0.550619361793356,0.664699672858807,2.09027000202625,2.52334349814393,0,0,16.6205718826536,20.0641122701244,1.03416849607854,1.24843314406054,82.8373149974931,100
"Other S. & Cent. America",2002,62.7294900426205,74.3541257883309,0.86394369236084,1.02404432001898,2.15855313623205,2.5585626681031,0,0,17.5231732522468,20.7704578392559,1.09068962265466,1.29280938429105,84.3658497461148,100
"Other S. & Cent. America",2003,64.802124521206,73.0666012786317,1.73060249733912,1.95131322590361,2.77834990095145,3.13268408906739,0,0,18.2700260641578,20.6000763037203,1.1080154195542,1.24932510267699,88.6891184032086,100
"Other S. & Cent. America",2004,65.879698609587,73.7993098442486,1.72557488990768,1.93301181771376,2.7113477420412,3.03728760655386,0,0,17.7693421582892,19.905452139959,1.1827557096412,1.32493859152481,89.2687191094663,100
"Other S. & Cent. America",2005,64.8165726277923,72.7723851800598,1.79353344321811,2.01367800350527,3.0729146376956,3.45009491513814,0,0,18.238921431128,20.4776303627905,1.14559696503039,1.28621153850631,89.0675391048644,100
"Other S. & Cent. America",2006,65.9179571478005,72.3353249790581,2.05924831997965,2.25972410073812,3.5196550879937,3.86230711053998,0,0,18.4035088484441,20.1951615448628,1.22793777748688,1.34748226480103,91.1283071817048,100
"Other S. & Cent. America",2007,65.4640146588116,70.8966634190358,2.16236849065887,2.34181652117077,3.94190910467145,4.26903550719995,0,0,19.4152599493348,21.026470145393,1.35367708457253,1.46601440720047,92.3372292880492,100
"Other S. & Cent. America",2008,63.5256051599878,69.7405491618308,2.25749687037532,2.47835610655865,4.2585459988985,4.67517524384266,0,0,19.4709700357615,21.375886771762,1.57586047932926,1.73003271600584,91.0884785443524,100
"Other S. & Cent. America",2009,62.7833286223354,69.5398937996295,2.01272170849168,2.22932515570586,4.5493648350007,5.0389546783152,0,0,19.1845033790418,21.2490856546047,1.7539820938598,1.94274071174478,90.2839006387294,100
"Other S. & Cent. America",2010,63.573246712949,68.5830238831525,2.12980886249689,2.29764467973006,4.8200011941831,5.19983285595119,0,0,20.2295983975647,21.8237560889614,1.94265500352894,2.09574249220487,92.6953101707226,100
"Other S. & Cent. America",2011,64.8445727863338,67.9583181672879,2.46494586658518,2.58330910774141,5.47672468277847,5.73970931589418,0,0,20.5762607263959,21.5643038893177,2.05565008749993,2.15435951975884,95.4181541495933,100
"Other S. & Cent. America",2012,63.8690393801801,66.3706003222624,2.52373208037039,2.62257918472333,6.05410672757084,6.29122814157459,0,0,21.3327604023458,22.1683013894531,2.45128153088777,2.54729096198655,96.2309201213549,100
"Other S. & Cent. America",2013,62.0823721950106,64.5967441442482,2.63658070575784,2.7433637479334,6.5719995588829,6.8381693387578,0,0,21.9502568902449,22.8392549786238,2.86637783186184,2.98246779043674,96.1075871817581,100
"Other S. & Cent. America",2014,63.5929726038242,65.0215444226165,3.02379533035794,3.09172278551335,6.92763934190821,7.08326393263558,0,0,20.8868939533513,21.3561034722985,3.37162419861782,3.44736538693607,97.8029254280595,100
"Other S. & Cent. America",2015,65.0220987856127,65.0450865346592,3.00209176818327,3.00315312014622,6.92469252372026,6.92714066207526,0,0,20.7268321814362,20.7341598934851,4.28894348735541,4.29045978963422,99.9646587463078,100
"Pakistan",1965,3.777,52.1325051759834,1.379,19.0338164251208,1.592,21.9737750172533,0,0,0.497,6.85990338164251,0,0,7.245,100
"Pakistan",1966,3.878,52.8481875170346,1.164,15.8626328699918,1.799,24.5162169528482,0,0,0.497,6.77296266012538,0,0,7.338,100
"Pakistan",1967,4.335,53.2489866109815,1.118,13.7329566392335,2.099,25.7830733325144,0,0,0.589,7.2349834172706,0,0,8.141,100
"Pakistan",1968,4.936,53.477789815818,1.231,13.3369447453954,2.355,25.5146262188516,0,0,0.708,7.67063921993499,0,0,9.23,100
"Pakistan",1969,4.632,49.3343274044094,1.108,11.8010437746299,2.902,30.908509958462,0,0,0.747,7.95611886249867,0,0,9.389,100
"Pakistan",1970,4.581,49.2474736615782,0.923,9.92259729090518,3.137,33.7239303375618,0,0,0.661,7.10599870995485,0,0,9.302,100
"Pakistan",1971,4.29,47.5451623628505,0.731,8.10151834201485,3.128,34.6669622076915,0.011,0.121910672725258,0.863,9.56444641471794,0,0,9.023,100
"Pakistan",1972,3.554,44.463905917678,0.586,7.3314149881146,2.899,36.2692355811335,0.046,0.575503565619917,0.908,11.359939947454,0,0,7.993,100
"Pakistan",1973,3.641,42.4903722721438,0.582,6.79192437857393,3.302,38.5342513712218,0.086,1.00361769167931,0.958,11.1798342863811,0,0,8.569,100
"Pakistan",1974,3.921,42.6659412404788,0.533,5.79978237214364,3.653,39.7497279651796,0.12,1.30576713819369,0.963,10.4787812840044,0,0,9.19,100
"Pakistan",1975,4.066,40.9342595389107,0.517,5.20487264673311,4.104,41.3168227121715,0.138,1.38930836605255,1.108,11.1547367361321,0,0,9.933,100
"Pakistan",1976,4.061,40.295693589998,0.512,5.08037308989879,4.185,41.5260964477079,0.117,1.1609446318714,1.203,11.9368922405239,0,0,10.078,100
"Pakistan",1977,4.27,39.1671252981104,0.557,5.10915428361769,4.572,41.937259218492,0.074,0.678774536782242,1.429,13.1076866629976,0,0,10.902,100
"Pakistan",1978,4.497,38.7672413793103,0.593,5.11206896551724,4.698,40.5,0.038,0.327586206896552,1.774,15.2931034482759,0,0,11.6,100
"Pakistan",1979,4.794,37.8165181036523,0.661,5.21416738976099,5.292,41.7448923246825,0.012,0.0946596197838605,1.918,15.1297625621204,0,0,12.677,100
"Pakistan",1980,5.012,35.2783838952629,0.704,4.95530372351658,6.462,45.4846202576195,0.018,0.126698106567185,2.011,14.1549940170339,0,0,14.207,100
"Pakistan",1981,5.328,34.7962382445141,0.799,5.21812957157785,7.047,46.0227272727273,0.038,0.248171368861024,2.1,13.7147335423198,0,0,15.312,100
"Pakistan",1982,5.869,34.7895672791938,0.906,5.37048014226438,7.686,45.5601659751037,0.046,0.27267338470658,2.363,14.0071132187315,0,0,16.87,100
"Pakistan",1983,6.476,36.21721380236,1.028,5.74911917677982,7.578,42.3801800794139,0.062,0.346736759689055,2.737,15.3067501817572,0,0,17.881,100
"Pakistan",1984,7.028,37.220633407478,1.166,6.17519330579388,7.776,41.1820781696854,0.075,0.397203686050207,2.837,15.0248914309925,0,0,18.882,100
"Pakistan",1985,7.506,37.9052620947379,1.323,6.68114331885668,7.938,40.0868599131401,0.088,0.444399555600444,2.947,14.8823351176649,0,0,19.802,100
"Pakistan",1986,8.084,38.4293591937631,1.501,7.135386955695,8.514,40.4734740444951,0.119,0.565696900551436,2.818,13.3960829054953,0,0,21.036,100
"Pakistan",1987,8.849,37.7452653130865,1.704,7.26838423477222,9.117,38.8884149462549,0.069,0.294318375703805,3.705,15.8036171301826,0,0,23.444,100
"Pakistan",1988,9.53,38.263872159319,1.782,7.15490243314864,9.666,38.8099253192002,0.044,0.176664257608608,3.884,15.5946358307235,0,0,24.906,100
"Pakistan",1989,10.215,38.625879149966,1.952,7.38107842395825,10.305,38.9661952658247,0.027,0.102094834757619,3.947,14.9247523254935,0,0,26.446,100
"Pakistan",1990,10.694,38.563340665681,2.069,7.46096426382027,11.007,39.6920413977137,0.095,0.342576899498756,3.866,13.9410767732862,0,0,27.731,100
"Pakistan",1991,11.269,38.280453835179,2.048,6.95699436102996,11.889,40.3865751749439,0.095,0.322712140770433,4.137,14.0532644880766,0,0,29.438,100
"Pakistan",1992,12.334,40.1249227365887,2.103,6.84147174599044,11.664,37.9452812388171,0.125,0.406649533166336,4.513,14.6816747454374,0,0,30.739,100
"Pakistan",1993,13.459,39.411420204978,2.208,6.46559297218155,13.428,39.3206442166911,0.092,0.269399707174231,4.963,14.5329428989751,0,0,34.15,100
"Pakistan",1994,14.44,40.8775654635527,2.192,6.20523708421798,13.689,38.7515923566879,0.133,0.376503892427459,4.871,13.7891012031139,0,0,35.325,100
"Pakistan",1995,15.663,42.1297541556835,2.21,5.94437570606273,14.04,37.7642691914573,0.118,0.317392006025069,5.147,13.8442089407714,0,0,37.178,100
"Pakistan",1996,16.485,41.5605697718391,2.24,5.64729610487836,15.255,38.4595991428211,0.074,0.186562460607589,5.611,14.1459725198538,0,0,39.665,100
"Pakistan",1997,17.007,44.0744292119107,2.094,5.42669811076269,15.21,39.4174203747376,0.102,0.264337730323684,4.174,10.8171145722653,0,0,38.587,100
"Pakistan",1998,17.594,42.6479856498764,2.096,5.08071944538711,16.02,38.8325980510981,0.089,0.215736655839434,5.455,13.222960197799,0,0,41.254,100
"Pakistan",1999,18.222,41.9156717962874,2.097,4.82368366572355,18.27,42.0260851563039,0.018,0.0414050100062107,4.866,11.193154371679,0,0,43.473,100
"Pakistan",2000,18.836,42.4224679624333,2.028,4.56746469674107,19.35,43.5800995473075,0.214,0.481971126776424,3.973,8.94799666674174,0,0,44.401,100
"Pakistan",2001,18.463,40.4810454077046,2.105,4.61531715231643,20.43,44.7937906992041,0.472,1.03488346598259,4.139,9.07496327479225,0,0,45.609,100
"Pakistan",2002,17.978,37.8197576573544,2.36,4.96465836418714,22.149,46.5941602154157,0.429,0.9024739145069,4.62,9.71894984853585,0,0,47.536,100
"Pakistan",2003,15.905,30.3126544485137,3.0287029455648,5.77227449331036,27.539332015018,52.4860267283326,0.431,0.821424336203043,5.56580078743719,10.6076199936403,0,0,52.46983574802,100
"Pakistan",2004,16.038,27.2113064680491,3.3571154896327,5.69594079293117,33.0645932394075,56.0999363934968,0.547,0.928082344308695,5.93202697198712,10.0647340012143,0,0,58.9387357010273,100
"Pakistan",2005,15.2715288495,24.9734610609967,3.7507756550884,6.13362622000688,35.148706320195,57.4785181812716,0.594424582522512,0.972059792547307,6.38559532968274,10.4423347451775,0,0,61.1510307369886,100
"Pakistan",2006,17.581394783,26.9670862531695,3.9736277439314,6.0949181467786,35.913210299865,55.0851995383849,0.621803864778022,0.953749043291878,7.10571570801463,10.8990470183751,0,0,65.1957523995891,100
"Pakistan",2007,19.1771779553,28.0118240645222,5.4368207439104,7.94148474315394,36.4314129023925,53.2148333306646,0.569534325926594,0.831910480976315,6.84606507670722,9.99994738068293,0,0,68.4610110042367,100
"Pakistan",2008,19.966728208,28.5048092991183,5.9909574573634,8.55278331343502,37.3016166039,53.2523634701942,0.429922613929491,0.613764157841769,6.35765035977732,9.07627975941063,0,0,70.0468752429702,100
"Pakistan",2009,21.800411804,30.6631937105606,4.926838530562,6.92980506980868,37.40299659027,52.6088837272537,0.615920713218987,0.866318320478476,6.35018328279854,8.93179917189857,0,0,71.0963509208495,100
"Pakistan",2010,21.277686774,29.8022020290428,4.6302083727232,6.48521650055861,38.10006682335,53.3641603455211,0.544417794270713,0.762528806133542,6.84278408833776,9.58422012730028,0.0011938837851292,0.00167219144362515,71.3963577364668,100
"Pakistan",2011,21.541994039,30.1844063632963,3.9921485919344,5.59375493018208,38.0906373123,53.3721842643669,0.878399782775939,1.23080416533116,6.86088609313479,9.61339853091346,0.00389079965606189,0.00545174591006421,71.3679566188012,100
"Pakistan",2012,20.467380192,28.5037218968301,4.1854069196712,5.82877113456886,39.446116783155,54.9342970204074,1.00534009141512,1.40007827619438,6.69502647418199,9.32377133379231,0.00672128368011275,0.00936033820696403,71.8059917441034,100
"Pakistan",2013,21.697638451,30.2887201036028,3.2077665018228,4.47786711677584,38.3558751864441,53.5427102112759,1.18206091324614,1.65009257701367,7.14972620717742,9.98062791006687,0.042968785355478,0.0599820812648797,71.6360360450459,100
"Pakistan",2014,22.761787653,30.7805715983603,4.7412995745584,6.41161903664166,37.7102041986911,50.9951879888314,1.11881318731049,1.51296154512105,7.42978023870547,10.0472285430276,0.186669287686111,0.252431288017923,73.9485541399516,100
"Pakistan",2015,25.160935697,32.1894319737226,4.6688580272952,5.97306434364866,39.0402699112207,49.9458417475645,1.06656288183916,1.36449827399514,7.81866040036354,10.0027375815419,0.409918723498626,0.524426079527222,78.1652056412172,100
"Peru",1965,3.6203093,78.8155009517329,0.036088263021389,0.785655117508516,0.342,7.44546918283824,0,0,0.595,12.9533747479203,0,0,4.59339756302139,100
"Peru",1966,4.5400276,81.3399361886987,0.0455204226929234,0.815551931253674,0.357,6.39607504134236,0,0,0.639,11.4484368387052,0,0,5.58154802269292,100
"Peru",1967,4.5738172,80.5947767525025,0.0512617372438815,0.903277959844148,0.334,5.88538069150115,0,0,0.716,12.6165645961522,0,0,5.67507893724388,100
"Peru",1968,4.5946922,79.4167726388189,0.0508516433595015,0.878943185572221,0.372,6.42981904677764,0,0,0.768,13.2744651288312,0,0,5.7855438433595,100
"Peru",1969,4.5296739,77.67751650756,0.085709624676859,1.46979913624543,0.379,6.4993152722021,0,0,0.837,14.3533690839925,0,0,5.83138352467686,100
"Peru",1970,4.7647767,78.2429956595031,0.0869399063724085,1.42765110418164,0.372,6.10865864613029,0,0,0.866,14.220694590185,0,0,6.08971660637241,100
"Peru",1971,4.699,74.7736985449991,0.121930830228337,1.94024667861995,0.444,7.0652313585826,0,0,0.968,15.4034773763693,0.051364438611576,0.817346041429048,6.28429526883991,100
"Peru",1972,4.003,71.2495762587684,0.131914588707366,2.34795367168362,0.427,7.60019212153238,0,0,1.005,17.8880400050118,0.051364438611576,0.914237943003825,5.61827902731894,100
"Peru",1973,4.662,73.279739066423,0.150878952899589,2.37159380075011,0.418,6.57034125477581,0,0,1.079,16.9602828083806,0.0520432637914647,0.818043069670432,6.36192221669105,100
"Peru",1974,5.497,74.9924036059532,0.160886595968281,2.19488312527583,0.43,5.86624223222846,0,0,1.182,16.1253449267303,0.0601891659501287,0.821126109812215,7.33007576191841,100
"Peru",1975,5.755,74.2477757222004,0.167884780739467,2.16595509079318,0.531,6.85066358097106,0,0,1.237,15.9590788129213,0.0601891659501287,0.776526793114067,7.7510739466896,100
"Peru",1976,5.837,73.7801158154301,0.129908283175695,1.64205039884983,0.576,7.28068300662802,0,0,1.313,16.5964180342059,0.055437389690908,0.700732744886127,7.9113456728666,100
"Peru",1977,5.841,73.1986524403158,0.148896531957581,1.86595197608823,0.572,7.16822961750739,0,0,1.363,17.0809387564031,0.0547585645110194,0.686227209685452,7.9796550964686,100
"Peru",1978,5.796,72.6992507683622,0.126922709467851,1.59199204344432,0.598,7.50071634911673,0,0,1.403,17.5978345113893,0.0486491378920213,0.610206327687489,7.97257184735987,100
"Peru",1979,6.028,72.9006916985138,0.13490016241521,1.6314391423873,0.553,6.68780399954846,0,0,1.516,18.3340160276952,0.0368828347739511,0.446049131855181,8.26878299718916,100
"Peru",1980,6.515,73.5563456880754,0.141922231776058,1.60234547065892,0.594,6.70644195529037,0,0,1.587,17.9177161330738,0.0192333800968457,0.21715075290157,8.8571556118729,100
"Peru",1981,6.645,71.4585162778572,0.143904652718066,1.54751135721795,0.682,7.33404185124132,0,0,1.811,19.4749996958915,0.0171969045571796,0.18493081779202,9.29910155727524,100
"Peru",1982,6.532,69.8978893185994,0.162892901499952,1.74309093689975,0.716,7.66180170730513,0,0,1.9,20.3315967093293,0.0341675340543964,0.365621327866454,9.34506043555435,100
"Peru",1983,5.651,69.5018441718082,0.137909620712716,1.69615518820888,0.472,5.80514430173305,0,0,1.837,22.5933264455161,0.032809883694619,0.403529892733775,8.13071950440733,100
"Peru",1984,5.839,68.23595874378,0.109940766217636,1.28479424351536,0.637,7.44413524915017,0,0,1.939,22.6596204836769,0.0321310585147304,0.375491279877569,8.55707182473237,100
"Peru",1985,5.638,66.982172660455,0.119924524696666,1.42476147915131,0.497,5.90460088901138,0,0,2.124,25.2341494733605,0.0382404851337284,0.454315498021809,8.41716500983039,100
"Peru",1986,6.069,67.2038005392104,0.162892901499952,1.80376043197496,0.527,5.83562413645805,0,0,2.237,24.7709510308475,0.0348463592342851,0.385863861509074,9.03073926073424,100
"Peru",1987,6.698,68.0161521860208,0.183887455813509,1.86732116746966,0.524,5.32106057710882,0,0,2.411,24.4829714721553,0.030773408154953,0.312494597245419,9.84766086396846,100
"Peru",1988,6.547,68.1010754783351,0.180877997516003,1.88147031635977,0.494,5.13852623893349,0,0,2.361,24.5588268221092,0.030773408154953,0.32010114426242,9.61365140567096,100
"Peru",1989,5.804,65.8820805356577,0.200869399063724,2.2800988846081,0.419,4.75613227850458,0,0,2.353,26.7092583563753,0.032809883694619,0.372429944854316,8.80967928275834,100
"Peru",1990,5.807,66.8496497563075,0.144883920894239,1.66789036802143,0.401,4.61627510802123,0,0,2.303,26.5119241241219,0.030773408154953,0.354260643527898,8.68665732904919,100
"Peru",1991,5.37,62.4498068135207,0.280811120664947,3.26566112413672,0.376,4.37264941562082,0,0,2.542,29.5619011024152,0.0300945829750644,0.349981544306563,8.59890570364001,100
"Peru",1992,5.612,66.4306266736848,0.274816088659597,3.25306575011902,0.339,4.01282652216307,0,0,2.192,25.9472440607122,0.0300945829750644,0.356236993320872,8.44791067163466,100
"Peru",1993,5.883,63.9771091639888,0.288812458201968,3.14081015915473,0.357,3.88234369735577,0,0,2.642,28.7315183428962,0.024663981535955,0.268218636604521,9.19547643973792,100
"Peru",1994,6.394,63.6238676658377,0.355760963026655,3.54002008637455,0.373,3.71155812314005,0,0,2.9,28.8566181155661,0.0269267321355839,0.267936009081616,10.0496876951622,100
"Peru",1995,7.213,66.129820915592,0.373746059042706,3.42655759772666,0.361,3.30969989609437,0,0,2.92745621577589,26.8393394270756,0.0321310585147304,0.294582163511372,10.9073333333333,100
"Peru",1996,7.434,66.1527990253883,0.391731155058756,3.48589082224712,0.366,3.25691746614099,0,0,3.01479838892156,26.8277309556622,0.0310901932389011,0.276661730561409,11.2376197372192,100
"Peru",1997,7.347,66.8101763301764,0.407733830132798,3.70774045010895,0.217,1.97329634730479,0,0,2.99011177987961,27.1906758215182,0.0349821242702628,0.318111050891575,10.9968277342827,100
"Peru",1998,7.389,65.0606354669088,0.447000095538359,3.93586551217954,0.368,3.24026442709737,0,0,3.12447391048557,27.5112001780984,0.0286237950853056,0.25203441571587,11.3570978011092,100
"Peru",1999,7.541,64.7954866854781,0.405393140345849,3.48331067864522,0.37,3.17919772889894,0,0,3.2901751368964,28.2705873591913,0.0315879983708194,0.271417547786412,11.6381562756131,100
"Peru",2000,7.373,61.3909088267743,0.629741091048056,5.24350710769084,0.311,2.5895256537538,0,0,3.66024799746571,30.4768684518921,0.0359324795221069,0.299189959889,12.0099215680359,100
"Peru",2001,6.974,58.5984665322831,0.571391038501959,4.80106662553822,0.333,2.79800535635938,0,0,3.98578992623431,33.4902749637443,0.0371543648459065,0.312186522075006,11.9013353295822,100
"Peru",2002,6.922,56.6131441316112,0.782459157351677,6.39951936611522,0.398,3.25513310667167,0,0,4.08202470923653,33.3857632494663,0.042358691225053,0.346440146135559,12.2268425578133,100
"Peru",2003,6.535,54.0796757591278,0.839686634183625,6.94873464666011,0.471,3.89770884201212,0,0,4.19371407883421,34.7046209043372,0.0446214418246819,0.369259847862828,12.0840221548425,100
"Peru",2004,7.31122887262355,56.2678903749563,0.907948791439763,6.98765747220743,0.774,5.95677524380225,0,0,3.96553830836764,30.5191478341522,0.0348916142462776,0.268529074881814,12.9936075866772,100
"Peru",2005,7.12881266194222,52.5638018205754,0.92146746918888,6.79437596854387,1.36516686628963,10.0659624560977,0,0,4.06774675295287,29.993246325574,0.0790152509390412,0.582613429209014,13.5622090013126,100
"Peru",2006,6.85771587427544,49.8665453925415,0.784011655679756,5.70101671358132,1.59769328238315,11.6177814960489,0,0,4.43370140743086,32.2400893451985,0.0790152509390412,0.57456705262976,13.7521374707082,100
"Peru",2007,7.10782035710947,47.1685215832237,1.03515811598357,6.86945863607569,2.40797858462177,15.9796933707062,0,0,4.42340589220254,29.3543598198878,0.0946282300764806,0.62796659010666,15.0689911799938,100
"Peru",2008,7.99423397381582,48.770855861556,0.923019967516958,5.63111787077459,3.05709207890023,18.6505670992239,0,0,4.3127121328687,26.3107963181275,0.104358057654885,0.636662850317972,16.3914162107566,100
"Peru",2009,8.16402157223214,48.8048696518885,0.829225183911341,4.95714356641407,3.12654480868335,18.6906184039956,0,0,4.50373353848937,26.9235114518095,0.104358057654885,0.623856925892271,16.7278831609711,100
"Peru",2010,8.61370653882973,45.0621852335903,0.813222508837298,4.2543338531626,4.99838114382962,26.1487869311527,0,0,4.53729012988187,23.7366118023166,0.15255464542698,0.79808217977777,19.1151549668055,100
"Peru",2011,9.46123920253301,45.3394781897594,0.817856119231872,3.91927197764402,5.55757016509649,26.6325928236746,0,0,4.87787935013801,23.375426799129,0.153007195546906,0.733230209793016,20.8675520325463,100
"Peru",2012,9.59436594104669,44.1970101438476,0.87291009840451,4.0211116306079,6.0907012733994,28.0571730969657,0,0,4.9852694935964,22.9649366859836,0.164931891206951,0.759768442595212,21.708178697654,100
"Peru",2013,10.2288119494601,45.9537042908704,0.880362090379288,3.95509267059286,5.91406498692505,26.5693801889172,0,0,5.05036882834772,22.6891604659885,0.185341901615603,0.832662383631031,22.2589497567278,100
"Peru",2014,10.2281749088274,44.656924117347,0.869399063724085,3.79585687207123,6.48430129583348,28.310911135489,0,0,5.02572747431776,21.9426762306712,0.296292030592387,1.29363164442167,22.9038947732951,100
"Peru",2015,10.8612220748879,45.000293574589,0.864769065045892,3.58291742245678,6.75618434040832,27.9922716491877,0,0,5.27234466217131,21.8444164006816,0.381371453138434,1.5801009530849,24.1358915956519,100
"Philippines",1965,4.176,95.0748885499645,0.044327,1.00919171090859,0,0,0,0,0.172,3.91591973912689,0,0,4.392327,100
"Philippines",1966,4.556,95.3538242199551,0.041994,0.878904410512027,0,0,0,0,0.18,3.7672713695329,0,0,4.777994,100
"Philippines",1967,5.145,94.9146063709562,0.032662,0.602546331056982,0,0,0,0,0.243,4.48284729798685,0,0,5.420662,100
"Philippines",1968,5.883,97.1283939959562,0.0149312,0.246514274423325,0,0,0,0,0.159,2.62509172962044,0,0,6.0569312,100
"Philippines",1969,6.303,96.9155961872916,0.0195972,0.30132862471864,0,0,0,0,0.181,2.78307518798981,0,0,6.5035972,100
"Philippines",1970,7.183,95.1189504652075,0.0195972,0.259510663518971,0,0,0,0,0.349,4.62153887127348,0,0,7.5515972,100
"Philippines",1971,8.319,95.3562066115792,0.0191306,0.219283741579935,0,0,0,0,0.386,4.42450964684091,0,0,8.7241306,100
"Philippines",1972,8.164,95.9718169190649,0.018664,0.21940445749356,0,0,0,0,0.324,3.80877862344158,0,0,8.506664,100
"Philippines",1973,9.597,95.6480105373272,0.018664,0.186013803133133,0,0,0,0,0.418,4.16597565953973,0,0,10.033664,100
"Philippines",1974,8.977,94.4338061622892,0.0261296,0.274871068452507,0,0,0,0,0.503,5.29132276925827,0,0,9.5061296,100
"Philippines",1975,9.684,94.6030207553401,0.0494596,0.483170958834244,0,0,0,0,0.503,4.9138082858257,0,0,10.2364596,100
"Philippines",1976,9.954,93.8278399209953,0.0587916,0.55417810262198,0,0,0,0,0.596,5.61798197638268,0,0,10.6087916,100
"Philippines",1977,10.89,94.9322491350695,0.1451126,1.26500142294194,0,0,0,0,0.436,3.80077691670251,0.00022627505996289,0.00197252528608355,11.47133887506,100
"Philippines",1978,11.223,93.5978516914654,0.132981,1.10903821756952,0,0,0,0,0.634,5.28744880801827,0.00067882517988867,0.00566128294677467,11.9906598251799,100
"Philippines",1979,11.589,92.8806189181651,0.1161834,0.931157658125528,0,0,0,0,0.628,5.03313734408557,0.144123636692763,1.15508607962383,12.4773070366928,100
